cnes,nome,endereco,cidade,estado,email_unidade_saude,telefone,cep,pais
5349893,HOSPITAL MATERNIDADE MUNICIPAL DE SEROPEDICA,Viela Norberto - 14635,SEROPEDICA,RIO DE JANEIRO,brice_kessler@hahn.test,(31) 8022-7779,27973-742,Brasil
5878640,HOSPITAL MATERNIDADE THERESA SACCHI DE MOURA,Marginal Lavínia Modesto - 74066,BARRA MANSA,RIO DE JANEIRO,hong.white@ondricka-ritchie.test,(22) 9928-6504,67162-767,Brasil
271748,HOSPITAL MEDSENIOR VITORIA,Viela Núbia Rêgo - s/n,VITORIA,ESPIRITO SANTO,inga.hauck@cummerata.test,(63) 0911-8289,06921-417,Brasil
2006472,HOSPITAL MEMORIAL ARTHUR RAMOS,Rodovia Olívia - 355,MACEIO,ALAGOAS,phylicia.connelly@rau-mayert.test,(37) 4012-9593,17629-379,Brasil
9567933,HOSPITAL MEMORIAL FUAD CHIDID,Ponte Aline - 732,RIO DE JANEIRO,RIO DE JANEIRO,bud@windler.example,(18) 1987-4442,18022-837,Brasil
2384272,HOSPITAL MENINO DEUS,Alameda Joana - 46832,CURITIBA,PARANA,reynaldo@rolfson-wiegand.example,(42) 6738-0613,86366-617,Brasil
2494450,HOSPITAL MERIDIONAL,Rua Clara - 34446,CARIACICA,ESPIRITO SANTO,aldo_beatty@upton.test,(31) 6328-3722,05748-374,Brasil
2547058,HOSPITAL METROPOLITANO S A,Viela Helena - s/n,SERRA,ESPIRITO SANTO,manual.windler@kozey.test,(73) 9580-0356,85009-185,Brasil
2283794,HOSPITAL MOACYR GOMES DE AZEVEDO,Rua Francisca Pinto - 3521,CAMBUCI,RIO DE JANEIRO,delfina@nicolas.example,(62) 8973-9230,88488-099,Brasil
2290073,HOSPITAL MUNICIPAL ANA MOREIRA,Alameda Vitor Lessa - 52862,CONCEICAO DE MACABU,RIO DE JANEIRO,williams@mills.test,(16) 8709-4319,66112-858,Brasil
2280396,HOSPITAL MUNICIPAL ANGELA MARIA SIMOES MENEZES,Rodovia Enzo Siqueiro - 37670,CASIMIRO DE ABREU,RIO DE JANEIRO,paul_bednar@gibson.test,(11) 1963-3015,12376-843,Brasil
2267454,HOSPITAL MUNICIPAL AUGUSTINHO GESUALD BLANC,Avenida Raul - 3176,APERIBE,RIO DE JANEIRO,donovan@paucek.example,(84) 2835-4838,53041-437,Brasil
12513,HOSPITAL MUNICIPAL CARLOS TORTELLY,Alameda Enrico - 999,NITEROI,RIO DE JANEIRO,tobias_schaefer@little.example,(75) 5040-1323,90357-464,Brasil
2266733,HOSPITAL MUNICIPAL CONDE MODESTO LEAL,Rodovia João - s/n,MARICA,RIO DE JANEIRO,sterling.grant@kuhn.test,(95) 2711-5967,13839-461,Brasil
6407897,HOSPITAL MUNICIPAL DA CRIANCA DR AUGUSTO BENIGNO DE MELLO,Rodovia Bruna Sais - 2758,CABO FRIO,RIO DE JANEIRO,erin@abshire.test,(94) 6067-1477,36356-591,Brasil
5903394,HOSPITAL MUNICIPAL DA MULHER,Alameda Adriana Cabreira - s/n,CABO FRIO,RIO DE JANEIRO,pamela@ankunding.test,(77) 6930-7845,20094-601,Brasil
4021460,HOSPITAL MUNICIPAL DE ANDARAI,Rodovia Célia Ouriques - s/n,ANDARAI,BAHIA,victor@zulauf-mayer.example,(46) 8481-5571,53939-839,Brasil
2289571,HOSPITAL MUNICIPAL DE BELFORD ROXO,Travessa Djalma - 5343,BELFORD ROXO,RIO DE JANEIRO,millard@king.example,(17) 9506-0634,02904-098,Brasil
2193310,HOSPITAL MUNICIPAL DE IPATINGA,Ponte Fabiano Jaques - 731,IPATINGA,MINAS GERAIS,wanetta@mcclure.test,(82) 7499-0200,35427-027,Brasil
2382482,HOSPITAL MUNICIPAL DE ITABERAI DR GILBERTO DA SILVA CALDAS,Rodovia Luiz Felipe Reis - 82499,ITABERAI,GOIAS,alvin.hoppe@herzog-sanford.example,(41) 7625-3881,49427-616,Brasil
2733455,HOSPITAL MUNICIPAL DE ITAMBE,Rua Feliciano Freitas - 2119,ITAMBE,PARANA,leta@kemmer.test,(88) 5656-0241,33562-585,Brasil
3470350,HOSPITAL MUNICIPAL DE ITAOCARA,Rodovia Nicolas - 735,ITAOCARA,RIO DE JANEIRO,velia@beier.example,(79) 3313-7518,99481-182,Brasil
2290499,HOSPITAL MUNICIPAL DE LAJE DO MURIAE,Ponte Morgana - 8921,LAJE DO MURIAE,RIO DE JANEIRO,alonso@zboncak.example,(85) 3205-5265,34790-988,Brasil
2278332,HOSPITAL MUNICIPAL DE MAGE,Rodovia Silas Neves - 707,MAGE,RIO DE JANEIRO,king_miller@jones.test,(22) 9841-3539,92060-915,Brasil
2283239,HOSPITAL MUNICIPAL DE MIGUEL PEREIRA,Viela Laura - s/n,MIGUEL PEREIRA,RIO DE JANEIRO,ines_schumm@koelpin.test,(54) 0673-8080,50917-220,Brasil
2278324,HOSPITAL MUNICIPAL DE PIABETA,Travessa Davi Ludmer Marques - 789,MAGE,RIO DE JANEIRO,carmelo_fay@torp.example,(47) 3292-6149,91853-230,Brasil
2271141,HOSPITAL MUNICIPAL DE PINHEIRAL AURELINO GONCALVES BARBOSA,Rodovia Djalma - 927,PINHEIRAL,RIO DE JANEIRO,lexie.oconner@lehner.example,(64) 5223-0342,51036-424,Brasil
110140,HOSPITAL MUNICIPAL DE PORANGATU,Ponte Mariah - 809,PORANGATU,GOIAS,una@gislason.test,(35) 1323-5810,62847-893,Brasil
2268922,HOSPITAL MUNICIPAL DESEMBARGADOR LEAL JUNIOR HMDLJ,Marginal Paula Figueira - 27229,ITABORAI,RIO DE JANEIRO,leopoldo.leuschke@okeefe.example,(53) 0909-6405,61834-937,Brasil
2278278,HOSPITAL MUNICIPAL DE TAMOIOS,Rodovia Francisco - 77123,CABO FRIO,RIO DE JANEIRO,rod_hackett@kub-ankunding.test,(13) 7282-3396,15991-468,Brasil
2308762,HOSPITAL MUNICIPAL DJALMA MARQUES SOCORRAO I,Alameda Mirella Ambrósio - 671,SAO LUIS,MARANHAO,elma@hermann.test,(32) 2923-7708,02683-467,Brasil
9698736,HOSPITAL MUNICIPAL DO IDOSO DE VOLTA REDONDA,Marginal Melissa da Aldeia - 4543,VOLTA REDONDA,RIO DE JANEIRO,izola@boyle.example,(85) 0784-2413,63553-838,Brasil
2279355,HOSPITAL MUNICIPAL DR ADALBERTO DA GRACA,Travessa Enzo Miguel - 7295,PARACAMBI,RIO DE JANEIRO,josefa@fahey.test,(37) 1023-5451,78392-606,Brasil
6069134,HOSPITAL MUNICIPAL DRA NAELMA MONTEIRO DA SILVA,Rua Olívia Sais - 78478,RIO DAS OSTRAS,RIO DE JANEIRO,mercedez@mertz.test,(49) 2749-3751,16111-667,Brasil
2208075,HOSPITAL MUNICIPAL DR CARLOS MARX,Rodovia Liz Sais - s/n,MALACACHETA,MINAS GERAIS,ian_abshire@satterfield.example,(15) 3390-7756,06756-778,Brasil
2696924,HOSPITAL MUNICIPAL DR CELSO MARTINS,Avenida Célia Godinho - 471,CACHOEIRAS DE MACACU,RIO DE JANEIRO,ezequiel@koss.test,(66) 4248-0958,59561-800,Brasil
2438313,HOSPITAL MUNICIPAL DR EDNALDO BARBOZA MACHADO,Ponte Benjamin - 9931,MINACU,GOIAS,collin.marvin@schroeder-gutmann.example,(27) 5491-3345,15804-013,Brasil
221015,HOSPITAL MUNICIPAL DR JAQUELINE PRATES,Avenida Deneval - s/n,ARARUAMA,RIO DE JANEIRO,geoffrey_bosco@witting.test,(19) 3899-4639,77787-309,Brasil
2268051,HOSPITAL MUNICIPAL DR JOAO PEREIRA MARTINS,Alameda Letícia - 40191,SUMIDOURO,RIO DE JANEIRO,pat.runolfsdottir@bartell-tillman.example,(19) 8069-2439,03658-515,Brasil
2719010,HOSPITAL MUNICIPAL DR JOSE VANIO DE BARROS MORAIS,Avenida Ladislau Custódio - s/n,CAPELA,ALAGOAS,debbra.stracke@effertz-bergnaum.test,(21) 1714-3932,90947-085,Brasil
25143,HOSPITAL MUNICIPAL DR MUNIR RAFFUL,Travessa Marcelo Bouças - 13575,VOLTA REDONDA,RIO DE JANEIRO,beulah@dickens-welch.test,(28) 5054-6152,96268-572,Brasil
2275589,HOSPITAL MUNICIPAL DR NELSON DE SA EARP,Rua Sara Sanches - 877,PETROPOLIS,RIO DE JANEIRO,chance@shanahan.example,(64) 5121-2167,80726-476,Brasil
6200702,HOSPITAL MUNICIPAL DR RODOLPHO PERISSE,Alameda Yuri - 21682,ARMACAO DOS BUZIOS,RIO DE JANEIRO,bea@mcdermott-brekke.test,(22) 4312-2930,53486-955,Brasil
2342073,HOSPITAL MUNICIPAL GUMERCINDO BARBOSA,Viela Pedro Miguel Crespo - 2616,ALTO PARAISO DE GOIAS,GOIAS,yasmine@mann.test,(92) 6769-3967,83033-387,Brasil
2288893,HOSPITAL MUNICIPAL HENRIQUE SERGIO GREGORI,Rodovia Felipe da Mota - s/n,RESENDE,RIO DE JANEIRO,pat.price@fay.example,(35) 4115-0573,11255-696,Brasil
978213,HOSPITAL MUNICIPAL INFANTIL PADRE GUILHERME,Marginal Maria Helena Assumpção - 4164,DUQUE DE CAXIAS,RIO DE JANEIRO,noel@ritchie.test,(17) 0615-6008,60557-234,Brasil
6146376,HOSPITAL MUNICIPAL JOSE RABELLO DE MELLO,Rua Gabrielly Ordonhes - s/n,GUAPIMIRIM,RIO DE JANEIRO,dexter.kuvalis@greenholt.example,(45) 8713-7353,18280-048,Brasil
2659603,HOSPITAL MUNICIPAL JOSE VALDIR ANTUNES DE OLIVEIRA,Rua Karla Palhares - s/n,SAO GABRIEL DO OESTE,MATO GROSSO DO SUL,walter_runte@herman.example,(63) 6021-2043,89067-746,Brasil
2291320,HOSPITAL MUNICIPAL MANOEL CAROLA,Avenida Ana Sophia Munhoz - 370,SAO FRANCISCO DE ITABAPOANA,RIO DE JANEIRO,hana_kirlin@bergnaum.example,(91) 3607-9026,04461-124,Brasil
2267209,HOSPITAL MUNICIPAL MARIANA MARIA DE JESUS,Viela Milena Arriaga - s/n,QUISSAMA,RIO DE JANEIRO,laurence@mosciski.test,(54) 9889-4751,46155-249,Brasil
2292270,HOSPITAL MUNICIPAL MATERNIDADE SANTA THERESINHA,Rua Bruna - 71725,SAO JOSE DO VALE DO RIO PRETO,RIO DE JANEIRO,valentine.padberg@zulauf.example,(68) 2461-8288,70076-378,Brasil
6007317,HOSPITAL MUNICIPAL MOACYR RODRIGUES DO CARMO,Alameda Ana - 539,DUQUE DE CAXIAS,RIO DE JANEIRO,nell@stiedemann.test,(87) 3919-6055,96658-492,Brasil
6232094,HOSPITAL MUNICIPAL NOSSA SENHORA DA PIEDADE,Alameda Antonella Barbosa - 16305,RIO CLARO,RIO DE JANEIRO,lissette@shanahan.test,(86) 1905-1041,10706-254,Brasil
2285975,HOSPITAL MUNICIPAL NOSSA SENHORA DAS DORES,Travessa Francisco Fontes - 5786,AREAL,RIO DE JANEIRO,rosena.reichel@kemmer.example,(27) 9796-1710,12257-487,Brasil
4089189,HOSPITAL MUNICIPAL NOSSA SENHORA DE NAZARETH,Rua Bianca - 236,SAQUAREMA,RIO DE JANEIRO,patience.koelpin@breitenberg.test,(18) 5857-4277,59490-124,Brasil
105317,HOSPITAL MUNICIPAL OCEANICO DE NITEROI,Travessa Louise da Veiga - s/n,NITEROI,RIO DE JANEIRO,catrice@kertzmann.test,(32) 2528-5765,62360-909,Brasil
2278138,HOSPITAL MUNICIPAL OTIME CARDOSO DOS SANTOS,Ponte Caio Coutinho - 8168,CABO FRIO,RIO DE JANEIRO,dorthey@balistreri.example,(48) 6394-4952,62833-214,Brasil
2274299,HOSPITAL MUNICIPAL PORPHIRIO NUNES DE AZEREDO,Avenida Thiago - s/n,SAQUAREMA,RIO DE JANEIRO,isabella@mayer.test,(65) 6206-9287,17442-267,Brasil
2272784,HOSPITAL MUNICIPAL RAUL SERTA,Viela Mirella - 6503,NOVA FRIBURGO,RIO DE JANEIRO,daniell@turner-robel.test,(95) 5871-3517,34436-091,Brasil
2383381,HOSPITAL MUNICIPAL SANTA MADALENA,Travessa Oliver Nogueira - 9600,SAO JOAO D''ALIANCA,GOIAS,brent@renner.example,(11) 5953-0464,05873-110,Brasil
5057531,HOSPITAL MUNICIPAL SANTA MARIA,Avenida Igor - 806,MENDES,RIO DE JANEIRO,ed@roberts-lesch.test,(41) 0262-8797,88514-417,Brasil
2284634,HOSPITAL MUNICIPAL SAO FRANCISCO XAVIER,Rodovia Sophia - 128,ITAGUAI,RIO DE JANEIRO,margareta@macgyver.test,(68) 5498-4944,68452-071,Brasil
25135,HOSPITAL MUNICIPAL SAO JOAO BATISTA,Alameda Antonia Gomes - 925,VOLTA REDONDA,RIO DE JANEIRO,ria@kertzmann.example,(65) 7914-5851,59255-213,Brasil
2704587,HOSPITAL MUNICIPAL SAO PEDRO DE ALCANTARA,Avenida Sarah - s/n,PARATI,RIO DE JANEIRO,chase@hahn-botsford.test,(22) 5598-7448,81780-355,Brasil
2288109,HOSPITAL MUNICIPAL VICTOR DE SOUZA BREVES,Ponte Marcelo - 671,MANGARATIBA,RIO DE JANEIRO,tamica@beahan-botsford.example,(21) 3106-8422,19369-609,Brasil
3841375,HOSPITAL MUNICIPAL ZONA NORTE DR NESTOR PIVA,Viela Ana Lívia - 478,ARACAJU,SERGIPE,lindsay@kessler-goyette.example,(47) 3192-7147,98069-942,Brasil
2372,HOSPITAL MUNICIPAL ZONA SUL DES FERNANDO FRANCO,Ponte Esther - s/n,ARACAJU,SERGIPE,mafalda@glover.example,(46) 4679-3213,17631-932,Brasil
2276267,HOSPITAL NATIVIDADE,Rodovia Alícia - 278,NATIVIDADE,RIO DE JANEIRO,tennie.marquardt@kassulke-waelchi.example,(32) 5887-3200,38208-467,Brasil
5158044,HOSPITAL NAVAL MARCILIO DIAS,Travessa Davi Luca Gomes - 51764,RIO DE JANEIRO,RIO DE JANEIRO,janett@dach-hagenes.example,(22) 8057-8030,97299-448,Brasil
2277174,HOSPITAL NELSON SALLES,Avenida Manuela Marcondes - s/n,ENGENHEIRO PAULO DE FRONTIN,RIO DE JANEIRO,erma@mitchell.example,(94) 1014-3971,63112-090,Brasil
3594432,HOSPITAL NITEROI DOR,Alameda Ruan - 378,NITEROI,RIO DE JANEIRO,dortha_okon@walsh-medhurst.example,(61) 7815-3989,98377-859,Brasil
6681573,HOSPITAL NORTE DOR,Viela Djalma - 513,RIO DE JANEIRO,RIO DE JANEIRO,tory@fadel.example,(35) 2740-8828,99593-820,Brasil
88935,HOSPITAL NOSSA SENHORA APARECIDA HNSA,Alameda Ana Laura Cardoso - s/n,PETROPOLIS,RIO DE JANEIRO,vertie@gislason.test,(92) 2884-4411,94471-447,Brasil
2118513,HOSPITAL NOSSA SENHORA AUXILIADORA,Ponte Antonella - 851,CARATINGA,MINAS GERAIS,yahaira@carroll-walsh.example,(49) 8098-8015,04963-207,Brasil
2276186,HOSPITAL NOSSA SENHORA DA PIEDADE,Viela Pedro Henrique Velasques - s/n,PARAIBA DO SUL,RIO DE JANEIRO,stevie@casper.example,(15) 5589-3628,48326-943,Brasil
2291282,HOSPITAL NOSSA SENHORA DAS DORES,Avenida Lara - 2677,RIO DE JANEIRO,RIO DE JANEIRO,florencio.medhurst@west.example,(47) 6728-2480,95044-901,Brasil
2570378,HOSPITAL NOSSA SENHORA DE FATIMA,Viela Allana Gentil - 690,MINEIROS,GOIAS,bud@schuppe.example,(93) 9132-3849,77020-293,Brasil
2707470,HOSPITAL NOSSA SENHORA DE FATIMA,Rodovia João Miguel Gomide - 7099,ERVAL VELHO,SANTA CATARINA,leopoldo@carroll-smith.example,(65) 6472-9208,28779-975,Brasil
2272601,HOSPITAL NOSSA SENHORA DO CARMO,Alameda Henry Xavier - s/n,CARMO,RIO DE JANEIRO,walter_yundt@langworth-wolf.test,(46) 4102-5063,04866-683,Brasil
7659415,HOSPITAL OESTE DOR,Rua Davi Lucas - 91600,RIO DE JANEIRO,RIO DE JANEIRO,dusti@douglas.example,(24) 1600-7627,60276-150,Brasil
12556,HOSPITAL ORENCIO DE FREITAS,Viela Gabriel - s/n,NITEROI,RIO DE JANEIRO,nickolas.leuschke@hintz-zulauf.test,(71) 3639-4589,48904-055,Brasil
2250772,HOSPITAL OSWALDO CRUZ,Marginal Dalila da Silveira - 4564,HORIZONTINA,RIO GRANDE DO SUL,maryanne.hyatt@nicolas.test,(87) 9741-1922,34454-779,Brasil
7898843,HOSPITAL PANAMERICANO,Viela Bárbara - 6771,RIO DE JANEIRO,RIO DE JANEIRO,savannah@homenick-douglas.test,(88) 6696-0641,35467-734,Brasil
7421710,HOSPITAL PASTEUR,Travessa Calebe Palmeira - s/n,RIO DE JANEIRO,RIO DE JANEIRO,wilfred.monahan@stiedemann.example,(45) 1477-3929,90465-748,Brasil
3187837,HOSPITAL PRO CARDIACO,Alameda Deneval - s/n,RIO DE JANEIRO,RIO DE JANEIRO,everette@schuppe.test,(71) 7865-4369,06332-407,Brasil
9796282,HOSPITAL PRO CRIANCA,Rodovia Giulia - 454,RIO DE JANEIRO,RIO DE JANEIRO,juliana@frami.example,(94) 3854-9638,25150-517,Brasil
7535546,HOSPITAL PRO CRIANCA JUTTA BATISTA,Viela Maria Sophia Nascimento - s/n,RIO DE JANEIRO,RIO DE JANEIRO,jasper@lueilwitz-dickens.example,(62) 1317-6024,41754-505,Brasil
12718,HOSPITAL PSIQUIATRICO DE JURUJUBA,Viela Larissa Solimões - s/n,NITEROI,RIO DE JANEIRO,gita@marks.test,(14) 9916-6773,93106-229,Brasil
7655703,HOSPITAL PUBLICO MUNICIPAL DA SERRA HPMS,Travessa Washington Fontinhas - 7089,MACAE,RIO DE JANEIRO,jeffrey.schimmel@stroman.test,(48) 6144-5231,97022-044,Brasil
5412447,HOSPITAL PUBLICO MUNICIPAL DE MACAE HPM,Rodovia Bianca - 771,MACAE,RIO DE JANEIRO,blossom@moore.example,(74) 6541-2492,48487-672,Brasil
3543579,HOSPITAL QUALI IPANEMA,Alameda Isabella Bernardes - 399,RIO DE JANEIRO,RIO DE JANEIRO,melvin_pouros@johnson.example,(89) 4817-0707,92387-907,Brasil
9151583,HOSPITAL REAL DOR,Ponte Lorenzo - 244,RIO DE JANEIRO,RIO DE JANEIRO,marceline@jakubowski.example,(19) 6071-1217,40396-387,Brasil
7753470,HOSPITAL REGIONAL DA MATA,Avenida Sarah Silveira - 46889,UNIAO DOS PALMARES,ALAGOAS,sandie@parker.example,(49) 7678-0800,11345-997,Brasil
2296241,HOSPITAL REGIONAL DARCY VARGAS,Rodovia João Lucas Souza - 127,RIO BONITO,RIO DE JANEIRO,doreen@langosh.test,(27) 3815-8456,88936-975,Brasil
10480,HOSPITAL REGIONAL DE CEILANDIA,Alameda Vitor do Prado - 77200,BRASILIA,DISTRITO FEDERAL,winfred@armstrong.example,(55) 3597-2912,94187-959,Brasil
6901743,HOSPITAL REGIONAL DE ESTANCIA JESSE FONTES,Avenida Célia - 8771,ESTANCIA,SERGIPE,lynne@mills.example,(32) 8558-2993,32365-145,Brasil
9725,HOSPITAL REGIONAL DE MATO GROSSO DO SUL,Alameda Emanuelly Coqueiro - s/n,CAMPO GRANDE,MATO GROSSO DO SUL,denny.hintz@nitzsche-gleichner.example,(28) 1454-7056,80202-467,Brasil
806285,HOSPITAL REGIONAL DO ALTO SERTAO,Marginal Aline - 8807,DELMIRO GOUVEIA,ALAGOAS,beverly@gislason.example,(32) 0537-8179,85392-241,Brasil
2814897,HOSPITAL REGIONAL DO GUARA I,Rodovia Ian - 335,BRASILIA,DISTRITO FEDERAL,tequila@nikolaus.test,(95) 8303-1820,40139-946,Brasil
7042671,HOSPITAL REGIONAL DO NORTE,Ponte Enzo Thiago - 246,PORTO CALVO,ALAGOAS,jaleesa@block.test,(15) 5422-1825,51607-653,Brasil
6426190,HOSPITAL REGIONAL DR ALVARO FONTOURA SILVA,Rua Mariah - 86821,COXIM,MATO GROSSO DO SUL,simon_schimmel@lesch.test,(28) 2499-1655,67705-138,Brasil
5616298,HOSPITAL REGIONAL DR CLODOLFO RODRIGUES DE MELO,Ponte Camila Castro - 492,SANTANA DO IPANEMA,ALAGOAS,aurea@kshlerin.example,(12) 1994-4052,76949-111,Brasil
6686923,HOSPITAL RIO LARANJEIRAS,Rua Vitor Hugo Carvalho - 4214,RIO DE JANEIRO,RIO DE JANEIRO,edgardo.johnston@reichert-boehm.example,(49) 2560-3320,58149-227,Brasil
5409063,HOSPITAL RIO LARANJEIRAS,Travessa Davi Lucas Barroso - 52082,RIO DE JANEIRO,RIO DE JANEIRO,christia@buckridge.example,(61) 6001-4012,21606-641,Brasil
3333868,HOSPITAL RIOMAR,Viela Pablo Mendes - 9296,RIO DE JANEIRO,RIO DE JANEIRO,darell_jacobi@grant-kutch.example,(21) 3959-0691,63544-551,Brasil
6176666,HOSPITAL RIOS DOR,Ponte Sílvia Garcês - 259,RIO DE JANEIRO,RIO DE JANEIRO,etha_muller@johns.example,(91) 0959-3218,23314-113,Brasil
7317530,HOSPITAL SAMARITANO,Rua Louise - s/n,RIO DE JANEIRO,RIO DE JANEIRO,lora@jones-kuhlman.test,(14) 3601-4693,62187-503,Brasil
3003248,HOSPITAL SANTA BRANCA,Viela Hugo Sais - 2719,DUQUE DE CAXIAS,RIO DE JANEIRO,dale.bergnaum@raynor.example,(47) 5076-6251,49527-491,Brasil
5360218,HOSPITAL SANTA BRANCA,Avenida Benjamin Veles - 284,DUQUE DE CAXIAS,RIO DE JANEIRO,shanti.hilpert@conn-gislason.test,(65) 7557-4829,45937-738,Brasil
26050,HOSPITAL SANTA CECILIA,Travessa Salvador Guedes - 7809,VOLTA REDONDA,RIO DE JANEIRO,bryan_hoppe@daugherty-lebsack.test,(81) 8902-2958,53115-840,Brasil
3019608,HOSPITAL SANTA HELENA,Rodovia Luiz Miguel Macedo - 243,BRASILIA,DISTRITO FEDERAL,jed.goyette@swift-jacobs.test,(88) 1453-7978,35240-016,Brasil
2295105,HOSPITAL SANTA ISABEL,Avenida Enzo Thiago - 5200,VALENCA,RIO DE JANEIRO,sylvester@okeefe.example,(48) 6190-2467,96539-725,Brasil
2278286,HOSPITAL SANTA IZABEL,Travessa Fábio Ramires - 35727,CABO FRIO,RIO DE JANEIRO,marti@volkman.test,(62) 0736-7491,87023-712,Brasil
2815966,HOSPITAL SANTA LUCIA,Viela Carla Franco - 824,BRASILIA,DISTRITO FEDERAL,benedict.hirthe@konopelski-dicki.example,(88) 5230-4861,68928-209,Brasil
9699848,HOSPITAL SANTA LUCIA NORTE,Rua Isabela Crespo - 783,BRASILIA,DISTRITO FEDERAL,carol.bartell@reynolds.example,(38) 0039-6055,27052-895,Brasil
3005402,HOSPITAL SANTA LUZIA,Avenida Djalma - 2917,BRASILIA,DISTRITO FEDERAL,rob.waelchi@bergstrom.example,(77) 2300-8352,09429-021,Brasil
9551948,HOSPITAL SANTA MARTA ASA NORTE,Travessa Mirella Álvares - s/n,BRASILIA,DISTRITO FEDERAL,bethany@mohr.example,(33) 5088-6325,86790-673,Brasil
3537943,HOSPITAL SANTA MONICA,Rodovia Carlos Eduardo - 381,VILA VELHA,ESPIRITO SANTO,leda@collins.test,(63) 1760-6305,83027-540,Brasil
2275600,HOSPITAL SANTA MONICA HSM,Travessa Luiza - 799,PETROPOLIS,RIO DE JANEIRO,carleen@mclaughlin.test,(13) 4556-7580,86528-805,Brasil
11738,HOSPITAL SANTA RITA DE CASSIA,Ponte Ana Vitória - 1353,VITORIA,ESPIRITO SANTO,delmer_gislason@kovacek.example,(65) 5615-3197,69848-901,Brasil
2275635,HOSPITAL SANTA TERESA,Viela Thiago - 37608,PETROPOLIS,RIO DE JANEIRO,refugio_gislason@rutherford.test,(69) 7299-7619,89402-837,Brasil
2267810,HOSPITAL SANTO ANTONIO,Rodovia Maria Vitória Chaves - 93419,DUAS BARRAS,RIO DE JANEIRO,cliff@altenwerth.test,(31) 6304-6020,47774-563,Brasil
3047822,HOSPITAL SAO BERNARDO,Alameda Allana Bomdia - 3819,SAO BERNARDO DO CAMPO,SAO PAULO,helga_king@predovic-monahan.example,(94) 5178-9102,85764-602,Brasil
2270927,HOSPITAL SAO CAMILO,Rua Djalma - 472,VOLTA REDONDA,RIO DE JANEIRO,robt@jerde.test,(46) 8047-8944,09351-466,Brasil
2770326,HOSPITAL SAO CAMILO ARACRUZ,Avenida Paula Viana - 7894,ARACRUZ,ESPIRITO SANTO,dalila@beer-dubuque.example,(91) 1649-8198,33418-839,Brasil
3018520,HOSPITAL SAO FRANCISCO,Marginal Maitê - 17637,BRASILIA,DISTRITO FEDERAL,catharine@schiller.test,(87) 1167-5376,80623-463,Brasil
2571234,HOSPITAL SAO FRANCISCO DE ASSIS,Ponte Pablo Modesto - 687,FORMOSA,GOIAS,eldridge_koch@casper.example,(61) 6830-5958,75674-135,Brasil
7065515,HOSPITAL SAO FRANCISCO NA PROVIDENCIA DE DEUS,Ponte Antônio - s/n,RIO DE JANEIRO,RIO DE JANEIRO,timothy.kulas@bruen.example,(64) 4538-8933,69685-391,Brasil
2696851,HOSPITAL SAO GONCALO LTDA,Ponte Clarice - 245,SAO GONCALO,RIO DE JANEIRO,jena@mohr.test,(24) 8684-7984,22990-199,Brasil
2697041,HOSPITAL SAO JOAO BATISTA DE MACAE,Viela Hugo - 719,MACAE,RIO DE JANEIRO,virgilio@raynor.test,(82) 7974-5222,00255-672,Brasil
105805,HOSPITAL SAO JOSE,Ponte Pedro Gentil - 24790,DUQUE DE CAXIAS,RIO DE JANEIRO,irving_hessel@ebert-maggio.test,(81) 9300-8359,13188-537,Brasil
2292386,HOSPITAL SAO JOSE,Marginal Leonardo Barata - 60395,TERESOPOLIS,RIO DE JANEIRO,odell@blanda.test,(94) 8927-8545,37620-424,Brasil
2278855,HOSPITAL SAO JOSE DO AVAI,Viela Maria Fernanda - 940,ITAPERUNA,RIO DE JANEIRO,rachal@bailey-leannon.test,(27) 9595-6556,62086-584,Brasil
2297434,HOSPITAL SAO JOSE DOS LIRIOS,Rodovia Ana Sophia - 6113,SAO GONCALO,RIO DE JANEIRO,brett@streich-jakubowski.test,(45) 0769-6468,24107-970,Brasil
2283395,HOSPITAL SAO JOSE OPERARIO,Viela Cauã - s/n,CABO FRIO,RIO DE JANEIRO,thomasine.schulist@daniel.example,(16) 4824-3506,55507-300,Brasil
2812584,HOSPITAL SAO LOURENCO,Rua Giulia - s/n,RIO DE JANEIRO,RIO DE JANEIRO,clemmie@hegmann.example,(74) 6961-5770,56928-080,Brasil
2375761,HOSPITAL SAO LUCAS,Rua Henry - s/n,CASSILANDIA,MATO GROSSO DO SUL,dean_wehner@streich.example,(11) 0985-5365,31294-308,Brasil
2272695,HOSPITAL SAO LUCAS,Ponte Luna Roseira - 8319,NOVA FRIBURGO,RIO DE JANEIRO,ingrid.mcdermott@casper.example,(42) 6927-9398,18884-185,Brasil
2273101,HOSPITAL SAO LUCAS,Alameda Davi Miguel - 7965,QUATIS,RIO DE JANEIRO,gerardo.blick@gleichner.test,(77) 8216-6227,39987-001,Brasil
2585,HOSPITAL SAO LUCAS,Ponte Sophie - 7405,ARACAJU,SERGIPE,alisa.kuphal@wehner.example,(83) 7184-0434,62612-537,Brasil
7474059,HOSPITAL SAO LUCAS,Marginal Pedro Lucas Jaques - 761,RIO DE JANEIRO,RIO DE JANEIRO,zane@dickinson.test,(13) 8901-0626,09820-364,Brasil
2376768,HOSPITAL SAO LUCAS,Viela Alessandro Macedo - s/n,BATAYPORA,MATO GROSSO DO SUL,raymon.kemmer@sipes.test,(68) 3831-7197,66050-168,Brasil
